time,watts,nits,tag,test_name,test_time,video,preset_picture,abc,backlight,lux,mdd,qs,special_commands,ccf_pps,seconds,APL',R,G,B,waketime,source
2020-10-21 11:01:38,3.17474258995,1.54452121039,13.0,standby,2400.0,,,,,,,off,,,68.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:39,2.94575137888,1.4207880241,13.0,standby,2400.0,,,,,,,off,,,69.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:40,2.78614598574,1.44569234015,13.0,standby,2400.0,,,,,,,off,,,70.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:41,2.98784405397,1.50555972762,13.0,standby,2400.0,,,,,,,off,,,71.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:42,2.72797687065,1.32227399098,13.0,standby,2400.0,,,,,,,off,,,72.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:43,3.17089846646,1.56541003854,13.0,standby,2400.0,,,,,,,off,,,73.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:44,2.98961932502,1.44045987058,13.0,standby,2400.0,,,,,,,off,,,74.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:45,3.00432824417,1.45680792652,13.0,standby,2400.0,,,,,,,off,,,75.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:46,3.05169757022,1.41465485164,13.0,standby,2400.0,,,,,,,off,,,76.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:47,3.09309992644,1.66500484693,13.0,standby,2400.0,,,,,,,off,,,77.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:48,2.93060481831,1.39429325616,13.0,standby,2400.0,,,,,,,off,,,78.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:49,3.00310871944,1.55430049802,13.0,standby,2400.0,,,,,,,off,,,79.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:50,3.02420079801,1.59376811067,13.0,standby,2400.0,,,,,,,off,,,80.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:51,2.88240413569,1.47607087658,13.0,standby,2400.0,,,,,,,off,,,81.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:52,2.8398087243,1.49884942917,13.0,standby,2400.0,,,,,,,off,,,82.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:53,2.89972180617,1.35573460061,13.0,standby,2400.0,,,,,,,off,,,83.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:54,3.15826483991,1.60578846281,13.0,standby,2400.0,,,,,,,off,,,84.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:55,3.0559409284,1.3837115055,13.0,standby,2400.0,,,,,,,off,,,85.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:56,2.83484357698,1.39197416795,13.0,standby,2400.0,,,,,,,off,,,86.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:57,2.6510130591,1.4143954681,13.0,standby,2400.0,,,,,,,off,,,87.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:58,3.01316790273,1.47527562474,13.0,standby,2400.0,,,,,,,off,,,88.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:01:59,3.06931001568,1.57255466742,13.0,standby,2400.0,,,,,,,off,,,89.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:00,2.83966880083,1.56037404949,13.0,standby,2400.0,,,,,,,off,,,90.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:01,2.8839327624,1.42076222102,13.0,standby,2400.0,,,,,,,off,,,91.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:02,3.30699120889,1.71267762133,13.0,standby,2400.0,,,,,,,off,,,92.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:03,3.09364738575,1.59468696781,13.0,standby,2400.0,,,,,,,off,,,93.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:04,3.159488128,1.49590489426,13.0,standby,2400.0,,,,,,,off,,,94.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:05,2.50384240357,1.2988558222,13.0,standby,2400.0,,,,,,,off,,,95.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:06,3.02157063697,1.50683859998,13.0,standby,2400.0,,,,,,,off,,,96.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:07,3.04947846559,1.62469954332,13.0,standby,2400.0,,,,,,,off,,,97.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:08,2.99253874068,1.49634598155,13.0,standby,2400.0,,,,,,,off,,,98.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:09,2.83913080133,1.42394261084,13.0,standby,2400.0,,,,,,,off,,,99.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:10,2.98825042507,1.44331153005,13.0,standby,2400.0,,,,,,,off,,,100.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:11,2.9169879101,1.56452523242,13.0,standby,2400.0,,,,,,,off,,,101.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:12,2.9564014809,1.38232147942,13.0,standby,2400.0,,,,,,,off,,,102.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:13,3.03537968746,1.49443558558,13.0,standby,2400.0,,,,,,,off,,,103.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:14,2.96076337474,1.49222344387,13.0,standby,2400.0,,,,,,,off,,,104.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:15,2.90692945539,1.44543705809,13.0,standby,2400.0,,,,,,,off,,,105.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:16,3.1489629337,1.49359100801,13.0,standby,2400.0,,,,,,,off,,,106.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:17,2.94592741751,1.3535776143,13.0,standby,2400.0,,,,,,,off,,,107.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:18,3.06333522716,1.43391593536,13.0,standby,2400.0,,,,,,,off,,,108.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:19,3.11578207076,1.58745451408,13.0,standby,2400.0,,,,,,,off,,,109.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:20,2.7998520947,1.43667584021,13.0,standby,2400.0,,,,,,,off,,,110.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:21,2.8705553664,1.44345930849,13.0,standby,2400.0,,,,,,,off,,,111.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:22,3.1582320026,1.5520202592,13.0,standby,2400.0,,,,,,,off,,,112.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:23,2.8863678107,1.50950482855,13.0,standby,2400.0,,,,,,,off,,,113.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:24,2.64463751058,1.22051580236,13.0,standby,2400.0,,,,,,,off,,,114.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:25,2.93626342721,1.486966656,13.0,standby,2400.0,,,,,,,off,,,115.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:26,2.97657657017,1.45289884149,13.0,standby,2400.0,,,,,,,off,,,116.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:27,2.8151996283,1.36752372034,13.0,standby,2400.0,,,,,,,off,,,117.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:28,2.81616430971,1.43781046146,13.0,standby,2400.0,,,,,,,off,,,118.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:29,2.84327387606,1.44143985677,13.0,standby,2400.0,,,,,,,off,,,119.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:30,2.96299322679,1.48410609998,13.0,standby,2400.0,,,,,,,off,,,120.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:31,2.86256065769,1.34199197132,13.0,standby,2400.0,,,,,,,off,,,121.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:32,2.95003808382,1.47460330413,13.0,standby,2400.0,,,,,,,off,,,122.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:33,2.83194105494,1.3797281334,13.0,standby,2400.0,,,,,,,off,,,123.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:34,2.88739087305,1.44695845131,13.0,standby,2400.0,,,,,,,off,,,124.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:35,2.75880111849,1.34174329538,13.0,standby,2400.0,,,,,,,off,,,125.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:36,2.87486375076,1.3251023394,13.0,standby,2400.0,,,,,,,off,,,126.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:37,2.98282040276,1.47698911222,13.0,standby,2400.0,,,,,,,off,,,127.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:38,2.81396618449,1.41137508959,13.0,standby,2400.0,,,,,,,off,,,128.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:39,2.71926626488,1.47360517081,13.0,standby,2400.0,,,,,,,off,,,129.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:40,2.94453185593,1.52237455668,13.0,standby,2400.0,,,,,,,off,,,130.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:41,2.99165244971,1.42739810523,13.0,standby,2400.0,,,,,,,off,,,131.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:42,3.1783751251,1.38048878514,13.0,standby,2400.0,,,,,,,off,,,132.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:43,2.9230784436,1.47526775152,13.0,standby,2400.0,,,,,,,off,,,133.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:44,2.9474573278,1.57409051072,13.0,standby,2400.0,,,,,,,off,,,134.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:45,2.98972560477,1.5988678024,13.0,standby,2400.0,,,,,,,off,,,135.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:46,2.9558978769,1.49969438234,13.0,standby,2400.0,,,,,,,off,,,136.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:47,2.94551056578,1.3505675238,13.0,standby,2400.0,,,,,,,off,,,137.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:48,2.93381765655,1.50541040256,13.0,standby,2400.0,,,,,,,off,,,138.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:49,2.54069966206,1.26136987984,13.0,standby,2400.0,,,,,,,off,,,139.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:50,3.02770240411,1.52264182192,13.0,standby,2400.0,,,,,,,off,,,140.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:51,2.86524045881,1.42144856948,13.0,standby,2400.0,,,,,,,off,,,141.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:52,2.95599758363,1.38451017104,13.0,standby,2400.0,,,,,,,off,,,142.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:53,2.94439231543,1.59733774945,13.0,standby,2400.0,,,,,,,off,,,143.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:54,2.865958282,1.31950994189,13.0,standby,2400.0,,,,,,,off,,,144.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:55,3.0681559651,1.62199097655,13.0,standby,2400.0,,,,,,,off,,,145.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:56,2.70785564537,1.33421723385,13.0,standby,2400.0,,,,,,,off,,,146.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:57,3.04087510584,1.47587871565,13.0,standby,2400.0,,,,,,,off,,,147.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:58,3.03037062308,1.60498419057,13.0,standby,2400.0,,,,,,,off,,,148.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:02:59,3.2094501852,1.62855092106,13.0,standby,2400.0,,,,,,,off,,,149.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:00,2.83354983126,1.40768704154,13.0,standby,2400.0,,,,,,,off,,,150.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:01,2.97365604394,1.51487470929,13.0,standby,2400.0,,,,,,,off,,,151.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:02,2.81405607761,1.38713571822,13.0,standby,2400.0,,,,,,,off,,,152.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:03,2.91197771786,1.51741329043,13.0,standby,2400.0,,,,,,,off,,,153.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:04,2.93165626106,1.48567628683,13.0,standby,2400.0,,,,,,,off,,,154.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:05,2.89922139738,1.54012196264,13.0,standby,2400.0,,,,,,,off,,,155.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:06,2.8533579859,1.45899775704,13.0,standby,2400.0,,,,,,,off,,,156.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:07,3.10604929326,1.58472264032,13.0,standby,2400.0,,,,,,,off,,,157.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:08,3.01702083031,1.63136665857,13.0,standby,2400.0,,,,,,,off,,,158.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:09,2.8949710638,1.45901207852,13.0,standby,2400.0,,,,,,,off,,,159.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:10,2.7145133569,1.37762533128,13.0,standby,2400.0,,,,,,,off,,,160.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:11,2.86982530486,1.41588539351,13.0,standby,2400.0,,,,,,,off,,,161.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:12,2.98838239379,1.42163538976,13.0,standby,2400.0,,,,,,,off,,,162.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:13,2.72832462505,1.38912711436,13.0,standby,2400.0,,,,,,,off,,,163.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:14,3.00980002053,1.52585601542,13.0,standby,2400.0,,,,,,,off,,,164.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:15,2.91679044704,1.4238506881,13.0,standby,2400.0,,,,,,,off,,,165.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:16,2.74326482474,1.31050204326,13.0,standby,2400.0,,,,,,,off,,,166.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:17,2.98926354282,1.51282570347,13.0,standby,2400.0,,,,,,,off,,,167.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:18,3.05046105701,1.59360428172,13.0,standby,2400.0,,,,,,,off,,,168.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:19,2.8308151681,1.40975572868,13.0,standby,2400.0,,,,,,,off,,,169.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:20,2.80798584058,1.49077334131,13.0,standby,2400.0,,,,,,,off,,,170.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:21,2.80370888888,1.45458288987,13.0,standby,2400.0,,,,,,,off,,,171.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:22,3.21837714313,1.65400268042,13.0,standby,2400.0,,,,,,,off,,,172.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:23,3.02238136198,1.40445742463,13.0,standby,2400.0,,,,,,,off,,,173.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:24,2.951811587,1.50054258758,13.0,standby,2400.0,,,,,,,off,,,174.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:25,3.13549552232,1.52861740861,13.0,standby,2400.0,,,,,,,off,,,175.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:26,3.11896228718,1.63557140591,13.0,standby,2400.0,,,,,,,off,,,176.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:27,2.93472876159,1.44830391742,13.0,standby,2400.0,,,,,,,off,,,177.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:28,2.72593188064,1.28484139226,13.0,standby,2400.0,,,,,,,off,,,178.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:29,2.97089095382,1.5009339195,13.0,standby,2400.0,,,,,,,off,,,179.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:30,2.95299172872,1.33840148024,13.0,standby,2400.0,,,,,,,off,,,180.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:31,2.85673840328,1.4195503357,13.0,standby,2400.0,,,,,,,off,,,181.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:32,2.76039018183,1.34969661208,13.0,standby,2400.0,,,,,,,off,,,182.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:33,3.09586296762,1.50221412121,13.0,standby,2400.0,,,,,,,off,,,183.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:34,2.81376829125,1.49092012752,13.0,standby,2400.0,,,,,,,off,,,184.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:35,3.09624853599,1.67053842832,13.0,standby,2400.0,,,,,,,off,,,185.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:36,3.03235099173,1.5162994612,13.0,standby,2400.0,,,,,,,off,,,186.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:37,3.04081090547,1.48302464741,13.0,standby,2400.0,,,,,,,off,,,187.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:38,3.11741036842,1.59078131354,13.0,standby,2400.0,,,,,,,off,,,188.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:39,2.98210530223,1.49073958585,13.0,standby,2400.0,,,,,,,off,,,189.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:40,2.73734592345,1.30632821603,13.0,standby,2400.0,,,,,,,off,,,190.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:41,2.88135954276,1.44749151314,13.0,standby,2400.0,,,,,,,off,,,191.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:42,2.75665222847,1.38985892196,13.0,standby,2400.0,,,,,,,off,,,192.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:43,2.80339239912,1.46626475888,13.0,standby,2400.0,,,,,,,off,,,193.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:44,2.98523852081,1.43664012794,13.0,standby,2400.0,,,,,,,off,,,194.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:45,2.85554075513,1.39925391783,13.0,standby,2400.0,,,,,,,off,,,195.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:46,3.04438948124,1.46294857314,13.0,standby,2400.0,,,,,,,off,,,196.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:47,2.88938400588,1.54080322645,13.0,standby,2400.0,,,,,,,off,,,197.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:48,3.12182926247,1.58308168365,13.0,standby,2400.0,,,,,,,off,,,198.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:49,2.86455233523,1.49133077641,13.0,standby,2400.0,,,,,,,off,,,199.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:50,2.85927867158,1.50070822542,13.0,standby,2400.0,,,,,,,off,,,200.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:51,2.86507718009,1.46053120749,13.0,standby,2400.0,,,,,,,off,,,201.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:52,2.76945119732,1.42775622657,13.0,standby,2400.0,,,,,,,off,,,202.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:53,2.9894208493,1.48753387398,13.0,standby,2400.0,,,,,,,off,,,203.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:54,2.7869061417,1.42167752048,13.0,standby,2400.0,,,,,,,off,,,204.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:55,2.85717975728,1.46052030941,13.0,standby,2400.0,,,,,,,off,,,205.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:56,2.63255724959,1.20391976148,13.0,standby,2400.0,,,,,,,off,,,206.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:57,2.76416579748,1.35154510156,13.0,standby,2400.0,,,,,,,off,,,207.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:58,3.06162697939,1.61310468673,13.0,standby,2400.0,,,,,,,off,,,208.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:03:59,3.1413457471,1.58635366395,13.0,standby,2400.0,,,,,,,off,,,209.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:00,3.00111528994,1.38190072154,13.0,standby,2400.0,,,,,,,off,,,210.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:01,2.86620218738,1.42574824954,13.0,standby,2400.0,,,,,,,off,,,211.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:02,2.9235251537,1.55889288555,13.0,standby,2400.0,,,,,,,off,,,212.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:03,2.85004943771,1.47335744664,13.0,standby,2400.0,,,,,,,off,,,213.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:04,2.94207281499,1.50514675647,13.0,standby,2400.0,,,,,,,off,,,214.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:05,3.34462090884,1.7078562844,13.0,standby,2400.0,,,,,,,off,,,215.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:06,3.24842505437,1.74610609866,13.0,standby,2400.0,,,,,,,off,,,216.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:07,3.12893574277,1.56137251602,13.0,standby,2400.0,,,,,,,off,,,217.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:08,2.77147574213,1.44660406866,13.0,standby,2400.0,,,,,,,off,,,218.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:09,2.96544340147,1.5698022925,13.0,standby,2400.0,,,,,,,off,,,219.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:10,2.94658253619,1.46545034982,13.0,standby,2400.0,,,,,,,off,,,220.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:11,3.06112492749,1.58538671777,13.0,standby,2400.0,,,,,,,off,,,221.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:12,3.09300296323,1.54714041472,13.0,standby,2400.0,,,,,,,off,,,222.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:13,2.91061044057,1.50967998948,13.0,standby,2400.0,,,,,,,off,,,223.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:14,2.86859014946,1.36100037093,13.0,standby,2400.0,,,,,,,off,,,224.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:15,3.0964127118,1.57066744808,13.0,standby,2400.0,,,,,,,off,,,225.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:16,3.03957928181,1.46250624513,13.0,standby,2400.0,,,,,,,off,,,226.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:17,3.19130674374,1.67925983379,13.0,standby,2400.0,,,,,,,off,,,227.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:18,2.87599884802,1.43610928142,13.0,standby,2400.0,,,,,,,off,,,228.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:19,3.07618866613,1.55485866964,13.0,standby,2400.0,,,,,,,off,,,229.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:20,2.84050123566,1.3645305583,13.0,standby,2400.0,,,,,,,off,,,230.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:21,2.8202762244,1.48181475278,13.0,standby,2400.0,,,,,,,off,,,231.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:22,3.04239900063,1.54623373309,13.0,standby,2400.0,,,,,,,off,,,232.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:23,3.1552461186,1.68342324944,13.0,standby,2400.0,,,,,,,off,,,233.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:24,3.09887541309,1.59536568649,13.0,standby,2400.0,,,,,,,off,,,234.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:25,3.01295406826,1.43586222223,13.0,standby,2400.0,,,,,,,off,,,235.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:26,2.85399775387,1.39200492432,13.0,standby,2400.0,,,,,,,off,,,236.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:27,3.0366416313,1.49251675601,13.0,standby,2400.0,,,,,,,off,,,237.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:28,2.98289389195,1.47289191593,13.0,standby,2400.0,,,,,,,off,,,238.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:29,2.9216489919,1.41905228835,13.0,standby,2400.0,,,,,,,off,,,239.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:30,3.00584040137,1.67841322113,13.0,standby,2400.0,,,,,,,off,,,240.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:31,2.99799417979,1.38884561433,13.0,standby,2400.0,,,,,,,off,,,241.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:32,3.03213284639,1.52487693789,13.0,standby,2400.0,,,,,,,off,,,242.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:33,3.07244487586,1.56626748977,13.0,standby,2400.0,,,,,,,off,,,243.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:34,3.10717957466,1.64858226234,13.0,standby,2400.0,,,,,,,off,,,244.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:35,3.00964276613,1.45526688858,13.0,standby,2400.0,,,,,,,off,,,245.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:36,2.92502724892,1.44365810325,13.0,standby,2400.0,,,,,,,off,,,246.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:37,2.88733914319,1.51313181826,13.0,standby,2400.0,,,,,,,off,,,247.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:38,2.85801564413,1.44603292322,13.0,standby,2400.0,,,,,,,off,,,248.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:39,2.87465524813,1.46053923592,13.0,standby,2400.0,,,,,,,off,,,249.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:40,2.9923782495,1.45655085619,13.0,standby,2400.0,,,,,,,off,,,250.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:41,2.79292238682,1.45887699941,13.0,standby,2400.0,,,,,,,off,,,251.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:42,3.10627172246,1.43732354309,13.0,standby,2400.0,,,,,,,off,,,252.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:43,3.11971018174,1.5273778789,13.0,standby,2400.0,,,,,,,off,,,253.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:44,3.02495377415,1.6002556636,13.0,standby,2400.0,,,,,,,off,,,254.0,0.0,,,,9.0,mock-datalog.csv
2020-10-21 11:04:45,2.68376304801,1.33801642254,13.0,standby,2400.0,,,,,,,off,,,255.0,0.0,,,,9.0,mock-datalog.csv
